Id,Name,Set_of_Attrdeps,Set_of_Methoddeps
54,org.jhotdraw.draw.action.ButtonFactory,"{attrDeps:{org.jhotdraw.draw.action.MoveConstrainedAction:1,org.jhotdraw.draw.tool.DragTracker:2,org.jhotdraw.draw.tool.Tool:2,org.jhotdraw.draw.action.SelectionColorChooserHandler:1,org.jhotdraw.draw.action.SendToBackAction:1,org.jhotdraw.geom.GrowStroke:1,org.jhotdraw.draw.action.FontChooserHandler:1,org.jhotdraw.draw.tool.SelectAreaTracker:2,org.jhotdraw.draw.AttributeKey:17,org.jhotdraw.gui.JPopupButton:37,org.jhotdraw.draw.action.BringToFrontAction:1,org.jhotdraw.draw.action.IncreaseHandleDetailLevelAction:1,org.jhotdraw.draw.action.DrawingAttributeAction:1,org.jhotdraw.draw.action.SelectionColorChooserAction:2,org.jhotdraw.draw.action.UngroupAction:4,org.jhotdraw.draw.action.SelectSameAction:1,org.jhotdraw.draw.DrawingView:3,org.jhotdraw.draw.action.MoveAction:1,org.jhotdraw.draw.action.AlignAction:1,org.jhotdraw.draw.action.AttributeAction:1,org.jhotdraw.draw.action.ApplyAttributesAction:1,org.jhotdraw.draw.action.ZoomAction:1,org.jhotdraw.draw.DrawingEditor:66,org.jhotdraw.util.ResourceBundleUtil:34,org.jhotdraw.draw.tool.HandleTracker:2,org.jhotdraw.draw.action.DefaultAttributeAction:1,org.jhotdraw.draw.action.PickAttributesAction:1,org.jhotdraw.draw.action.DrawingColorChooserHandler:7,org.jhotdraw.draw.action.GroupAction:1,org.jhotdraw.draw.action.DrawingColorChooserAction:8,org.jhotdraw.draw.action.EditorColorChooserAction:8,org.jhotdraw.draw.DefaultDrawingView:3}}","{methodDeps:{org.jhotdraw.draw.action.MoveConstrainedAction:4,org.jhotdraw.draw.tool.DragTracker:1,org.jhotdraw.draw.action.SendToBackAction:4,org.jhotdraw.draw.tool.Tool:1,org.jhotdraw.geom.GrowStroke:3,org.jhotdraw.gui.JPopupButton:64,org.jhotdraw.draw.action.BringToFrontAction:4,org.jhotdraw.draw.action.IncreaseHandleDetailLevelAction:4,org.jhotdraw.draw.action.EditorColorIcon:1,org.jhotdraw.draw.action.UngroupAction:1,org.jhotdraw.draw.action.SelectionColorChooserAction:1,org.jhotdraw.draw.action.SelectSameAction:4,org.jhotdraw.draw.action.SelectionColorIcon:2,org.jhotdraw.draw.tool.DelegationSelectionTool:1,org.jhotdraw.draw.action.ColorIcon:71,org.jhotdraw.draw.action.DrawingColorIcon:2,org.jhotdraw.gui.JComponentPopup:1,org.jhotdraw.draw.action.AttributeToggler:3,org.jhotdraw.app.action.edit.DuplicateAction:1,org.jhotdraw.draw.action.AttributeAction:4,org.jhotdraw.draw.action.MoveAction:4,org.jhotdraw.draw.action.AlignAction:4,org.jhotdraw.draw.action.ApplyAttributesAction:4,org.jhotdraw.draw.DrawingEditor:5,org.jhotdraw.draw.tool.HandleTracker:1,org.jhotdraw.draw.action.DefaultAttributeAction:4,org.jhotdraw.draw.action.DrawingColorChooserHandler:2,org.jhotdraw.draw.decoration.ArrowTip:7,org.jhotdraw.draw.action.AbstractDrawingViewAction:2,org.jhotdraw.draw.action.DrawingColorChooserAction:27,org.jhotdraw.draw.action.AbstractSelectedAction:4,org.jhotdraw.draw.action.EditorColorChooserAction:27,org.jhotdraw.gui.JFontChooser:1,org.jhotdraw.app.action.edit.CopyAction:1,org.jhotdraw.draw.action.SelectionColorChooserHandler:4,org.jhotdraw.draw.action.FontChooserHandler:4,org.jhotdraw.color.HSBColorSpace:1,org.jhotdraw.draw.tool.SelectAreaTracker:1,org.jhotdraw.util.Images:3,org.jhotdraw.draw.action.StrokeIcon:6,org.jhotdraw.draw.action.DrawingAttributeAction:2,org.jhotdraw.geom.DoubleStroke:3,org.jhotdraw.draw.DrawingView:4,org.jhotdraw.draw.action.ZoomAction:2,org.jhotdraw.util.ResourceBundleUtil:92,org.jhotdraw.draw.action.PickAttributesAction:4,org.jhotdraw.draw.action.LineDecorationIcon:2,org.jhotdraw.draw.event.SelectionComponentRepainter:4,org.jhotdraw.draw.action.GroupAction:4,org.jhotdraw.draw.DefaultDrawingView:4,org.jhotdraw.app.action.edit.CutAction:1,org.jhotdraw.app.action.edit.PasteAction:1}}"
198,org.jhotdraw.geom.Bezier,"{attrDeps:{org.jhotdraw.geom.BezierPath:6}}","{methodDeps:{org.jhotdraw.geom.Geom:2,org.jhotdraw.geom.BezierPath:7}}"
203,org.jhotdraw.geom.Geom,null,null
201,org.jhotdraw.geom.Dimension2DDouble,null,null
129,org.jhotdraw.draw.GridConstrainer,"{attrDeps:{org.jhotdraw.draw.tool.AbstractTool:1,org.jhotdraw.draw.DrawingEditorProxy:1,org.jhotdraw.draw.TranslationDirection:4,org.jhotdraw.draw.AbstractConstrainer:1,org.jhotdraw.draw.DefaultDrawingEditor:1,org.jhotdraw.draw.DefaultDrawingView:1,org.jhotdraw.draw.AbstractFigure:1,org.jhotdraw.draw.RotationDirection:1,org.jhotdraw.draw.DrawingView:1}}","{methodDeps:{org.jhotdraw.draw.tool.AbstractTool:5,org.jhotdraw.draw.DrawingEditorProxy:5,org.jhotdraw.draw.AbstractConstrainer:5,org.jhotdraw.draw.DefaultDrawingEditor:5,org.jhotdraw.draw.DefaultDrawingView:6,org.jhotdraw.draw.AbstractFigure:5,org.jhotdraw.draw.DrawingView:6,org.jhotdraw.beans.AbstractBean:5}}"
5,net.n3.nanoxml.IXMLParser,"{attrDeps:{net.n3.nanoxml.IXMLEntityResolver:2,net.n3.nanoxml.IXMLValidator:2,net.n3.nanoxml.NonValidator:2,net.n3.nanoxml.IXMLReader:2,net.n3.nanoxml.ValidatorPlugin:2,net.n3.nanoxml.StdXMLBuilder:2,net.n3.nanoxml.IXMLBuilder:2,net.n3.nanoxml.XMLEntityResolver:2,net.n3.nanoxml.StdXMLReader:2}}","{methodDeps:{net.n3.nanoxml.NonValidator:2,net.n3.nanoxml.ValidatorPlugin:2,net.n3.nanoxml.StdXMLBuilder:2,net.n3.nanoxml.XMLEntityResolver:2,net.n3.nanoxml.StdXMLReader:2}}"
247,org.jhotdraw.undo.UndoRedoManager,"{attrDeps:{org.jhotdraw.util.ResourceBundleUtil:3}}","{methodDeps:{org.jhotdraw.util.ResourceBundleUtil:4}}"
144,org.jhotdraw.draw.handle.LocatorHandle,"{attrDeps:{org.jhotdraw.draw.locator.Locator:2,org.jhotdraw.draw.handle.AbstractHandle:1,org.jhotdraw.draw.DecoratedFigure:1,org.jhotdraw.draw.CompositeFigure:1,org.jhotdraw.draw.ConnectionFigure:1,org.jhotdraw.draw.DefaultDrawingView:2,org.jhotdraw.draw.locator.FontSizeLocator:2,org.jhotdraw.draw.Figure:1,org.jhotdraw.draw.TextHolderFigure:1,org.jhotdraw.draw.locator.AbstractLocator:2,org.jhotdraw.draw.ImageHolderFigure:1}}","{methodDeps:{org.jhotdraw.draw.locator.Locator:2,org.jhotdraw.draw.handle.AbstractHandle:1,org.jhotdraw.draw.DecoratedFigure:1,org.jhotdraw.draw.CompositeFigure:1,org.jhotdraw.draw.ConnectionFigure:1,org.jhotdraw.draw.DefaultDrawingView:1,org.jhotdraw.draw.locator.FontSizeLocator:2,org.jhotdraw.draw.DrawingView:1,org.jhotdraw.draw.TextHolderFigure:1,org.jhotdraw.draw.locator.AbstractLocator:2,org.jhotdraw.draw.ImageHolderFigure:1}}"
75,org.jhotdraw.draw.action.StrokeIcon,null,null
159,org.jhotdraw.draw.io.TextInputFormat,"{attrDeps:{org.jhotdraw.draw.io.InputFormat:1,org.jhotdraw.draw.DecoratedFigure:15,org.jhotdraw.draw.CompositeFigure:15,org.jhotdraw.draw.Drawing:6,org.jhotdraw.draw.ConnectionFigure:15,org.jhotdraw.draw.TextHolderFigure:15,org.jhotdraw.draw.ImageHolderFigure:15}}","{methodDeps:{org.jhotdraw.draw.io.InputFormat:1,org.jhotdraw.gui.filechooser.ExtensionFileFilter:1,org.jhotdraw.draw.DecoratedFigure:12,org.jhotdraw.draw.CompositeFigure:12,org.jhotdraw.draw.Drawing:2,org.jhotdraw.draw.ConnectionFigure:12,org.jhotdraw.draw.Figure:12,org.jhotdraw.draw.TextHolderFigure:12,org.jhotdraw.draw.ImageHolderFigure:12}}"
88,org.jhotdraw.draw.connector.ChopRectangleConnector,"{attrDeps:{org.jhotdraw.draw.DecoratedFigure:2,org.jhotdraw.draw.CompositeFigure:2,org.jhotdraw.draw.connector.AbstractConnector:1,org.jhotdraw.draw.ConnectionFigure:2,org.jhotdraw.draw.Figure:2,org.jhotdraw.draw.TextHolderFigure:2,org.jhotdraw.draw.ImageHolderFigure:2}}","{methodDeps:{org.jhotdraw.geom.Geom:3,org.jhotdraw.draw.DecoratedFigure:6,org.jhotdraw.draw.CompositeFigure:6,org.jhotdraw.draw.connector.AbstractConnector:1,org.jhotdraw.draw.ConnectionFigure:6,org.jhotdraw.draw.connector.Connector:5,org.jhotdraw.draw.Figure:6,org.jhotdraw.draw.AttributeKeys:2,org.jhotdraw.draw.TextHolderFigure:6,org.jhotdraw.draw.ImageHolderFigure:6}}"
156,org.jhotdraw.draw.io.ImageOutputFormat,"{attrDeps:{org.jhotdraw.draw.DecoratedFigure:4,org.jhotdraw.draw.CompositeFigure:4,org.jhotdraw.draw.io.OutputFormat:1,org.jhotdraw.draw.Drawing:9,org.jhotdraw.draw.ConnectionFigure:4,org.jhotdraw.draw.TextHolderFigure:4,org.jhotdraw.draw.ImageHolderFigure:4}}","{methodDeps:{org.jhotdraw.gui.filechooser.ExtensionFileFilter:1,org.jhotdraw.gui.datatransfer.ImageTransferable:1,org.jhotdraw.draw.DecoratedFigure:5,org.jhotdraw.draw.CompositeFigure:5,org.jhotdraw.draw.io.OutputFormat:1,org.jhotdraw.draw.ConnectionFigure:5,org.jhotdraw.draw.Figure:5,org.jhotdraw.draw.TextHolderFigure:5,org.jhotdraw.draw.ImageHolderFigure:5}}"
163,org.jhotdraw.draw.liner.CurvedLiner,"{attrDeps:{org.jhotdraw.xml.DOMInput:1,org.jhotdraw.draw.liner.Liner:2,org.jhotdraw.xml.NanoXMLDOMInput:1,org.jhotdraw.geom.BezierPath:1,org.jhotdraw.draw.ConnectionFigure:1,org.jhotdraw.xml.DOMStorable:1,org.jhotdraw.xml.DOMOutput:1,org.jhotdraw.xml.NanoXMLDOMOutput:1}}","{methodDeps:{org.jhotdraw.geom.Geom:4,org.jhotdraw.draw.liner.Liner:1,org.jhotdraw.xml.NanoXMLDOMInput:1,org.jhotdraw.draw.ConnectionFigure:4,org.jhotdraw.geom.BezierPath:1,org.jhotdraw.xml.DOMStorable:1,org.jhotdraw.draw.LineConnectionFigure:1,org.jhotdraw.draw.connector.Connector:8,org.jhotdraw.xml.NanoXMLDOMOutput:1}}"
47,org.jhotdraw.draw.action.AbstractDrawingViewAction,"{attrDeps:{org.jhotdraw.draw.DrawingEditor:4,org.jhotdraw.draw.Drawing:1,org.jhotdraw.app.Disposable:1,org.jhotdraw.draw.DefaultDrawingView:7,org.jhotdraw.draw.DrawingView:7}}","{methodDeps:{org.jhotdraw.draw.DrawingEditor:4,org.jhotdraw.draw.Drawing:1,org.jhotdraw.app.Disposable:1,org.jhotdraw.beans.WeakPropertyChangeListener:1,org.jhotdraw.draw.DefaultDrawingView:7,org.jhotdraw.draw.DrawingView:7}}"
135,org.jhotdraw.draw.handle.BezierNodeHandle,"{attrDeps:{org.jhotdraw.draw.LineFigure:3,org.jhotdraw.draw.AbstractCompositeFigure:6,org.jhotdraw.draw.tool.DragTracker:1,org.jhotdraw.draw.CompositeFigure:4,org.jhotdraw.draw.tool.HandleTracker:1,org.jhotdraw.draw.tool.SelectAreaTracker:1,org.jhotdraw.draw.Figure:4,org.jhotdraw.draw.ImageHolderFigure:4,org.jhotdraw.draw.event.CompositeFigureEdit:1,org.jhotdraw.draw.handle.AbstractHandle:1,org.jhotdraw.draw.DecoratedFigure:4,org.jhotdraw.draw.ConnectionFigure:4,org.jhotdraw.draw.DefaultDrawingView:2,org.jhotdraw.draw.AbstractAttributedFigure:6,org.jhotdraw.draw.BezierFigure:3,org.jhotdraw.draw.handle.Handle:1,org.jhotdraw.draw.TextHolderFigure:4,org.jhotdraw.undo.CompositeEdit:1}}","{methodDeps:{org.jhotdraw.draw.AbstractCompositeFigure:16,org.jhotdraw.draw.tool.DragTracker:1,org.jhotdraw.draw.tool.Tool:1,org.jhotdraw.draw.tool.SelectAreaTracker:1,org.jhotdraw.draw.Figure:6,org.jhotdraw.draw.ImageHolderFigure:6,org.jhotdraw.draw.event.BezierNodeEdit:4,org.jhotdraw.draw.ConnectionFigure:6,org.jhotdraw.draw.BezierFigure:37,org.jhotdraw.draw.DrawingView:15,org.jhotdraw.draw.TextHolderFigure:6,org.jhotdraw.draw.LineFigure:37,org.jhotdraw.draw.DrawingEditor:5,org.jhotdraw.draw.handle.BezierControlPointHandle:4,org.jhotdraw.draw.CompositeFigure:6,org.jhotdraw.util.ResourceBundleUtil:3,org.jhotdraw.draw.tool.HandleTracker:1,org.jhotdraw.draw.Drawing:7,org.jhotdraw.draw.event.CompositeFigureEdit:1,org.jhotdraw.draw.handle.AbstractHandle:1,org.jhotdraw.draw.DecoratedFigure:6,org.jhotdraw.draw.DefaultDrawingView:15,org.jhotdraw.draw.AbstractFigure:16,org.jhotdraw.draw.AbstractAttributedFigure:16,org.jhotdraw.undo.CompositeEdit:1,org.jhotdraw.draw.Constrainer:3}}"
53,org.jhotdraw.draw.action.BringToFrontAction,"{attrDeps:{org.jhotdraw.draw.DrawingEditor:1,org.jhotdraw.draw.action.AbstractSelectedAction:1,org.jhotdraw.draw.DefaultDrawingView:1,org.jhotdraw.draw.DrawingView:1}}","{methodDeps:{org.jhotdraw.draw.action.AbstractSelectedAction:1,org.jhotdraw.util.ResourceBundleUtil:1,org.jhotdraw.draw.Drawing:2,org.jhotdraw.draw.DefaultDrawingView:2,org.jhotdraw.draw.DrawingView:2}}"
236,org.jhotdraw.gui.plaf.palette.PaletteMenuItemUI,null,null
257,org.jhotdraw.xml.DOMStorable,"{attrDeps:{org.jhotdraw.xml.DOMInput:1,org.jhotdraw.xml.NanoXMLDOMInput:1,org.jhotdraw.xml.DOMOutput:1,org.jhotdraw.xml.NanoXMLDOMOutput:1}}","{methodDeps:{org.jhotdraw.xml.NanoXMLDOMInput:1,org.jhotdraw.xml.NanoXMLDOMOutput:1}}"
83,org.jhotdraw.draw.ConnectionFigure,"{attrDeps:{org.jhotdraw.draw.liner.Liner:2,org.jhotdraw.draw.connector.Connector:7,org.jhotdraw.draw.Figure:1}}","{methodDeps:{org.jhotdraw.draw.Figure:1}}"
168,org.jhotdraw.draw.locator.Locator,"{attrDeps:{org.jhotdraw.draw.DecoratedFigure:3,org.jhotdraw.draw.CompositeFigure:3,org.jhotdraw.draw.ConnectionFigure:3,org.jhotdraw.draw.Figure:3,org.jhotdraw.draw.TextHolderFigure:3,org.jhotdraw.draw.ImageHolderFigure:3}}","{methodDeps:{org.jhotdraw.draw.DecoratedFigure:3,org.jhotdraw.draw.CompositeFigure:3,org.jhotdraw.draw.ConnectionFigure:3,org.jhotdraw.draw.TextHolderFigure:3,org.jhotdraw.draw.ImageHolderFigure:3}}"
233,org.jhotdraw.gui.plaf.palette.PaletteFontChooserUI,"{attrDeps:{org.jhotdraw.gui.fontchooser.FontFamilyNode:2,org.jhotdraw.gui.plaf.palette.PaletteFontChooserSelectionPanel:2,org.jhotdraw.gui.plaf.FontChooserUI:1,org.jhotdraw.gui.JFontChooser:7,org.jhotdraw.gui.plaf.palette.PaletteFontChooserPreviewPanel:1,org.jhotdraw.gui.fontchooser.FontFaceNode:1,org.jhotdraw.gui.fontchooser.FontCollectionNode:2}}","{methodDeps:{org.jhotdraw.gui.fontchooser.FontFamilyNode:10,org.jhotdraw.gui.plaf.palette.PaletteFontChooserSelectionPanel:25,org.jhotdraw.gui.plaf.FontChooserUI:1,org.jhotdraw.gui.JFontChooser:21,org.jhotdraw.gui.plaf.palette.PaletteFontChooserPreviewPanel:2,org.jhotdraw.gui.fontchooser.FontFaceNode:5,org.jhotdraw.gui.fontchooser.FontCollectionNode:7}}"
235,org.jhotdraw.gui.plaf.palette.PaletteLookAndFeel,null,"{methodDeps:{org.jhotdraw.gui.plaf.palette.PaletteTextComponentBorder:1,org.jhotdraw.gui.plaf.palette.PaletteButtonBorder:1}}"
56,org.jhotdraw.draw.action.DefaultAttributeAction,"{attrDeps:{org.jhotdraw.draw.event.CompositeFigureEdit:1,org.jhotdraw.draw.DecoratedFigure:6,org.jhotdraw.draw.DrawingEditor:8,org.jhotdraw.draw.CompositeFigure:6,org.jhotdraw.draw.action.AbstractSelectedAction:1,org.jhotdraw.draw.ConnectionFigure:6,org.jhotdraw.draw.DefaultDrawingView:2,org.jhotdraw.draw.TextHolderFigure:6,org.jhotdraw.draw.AttributeKey:5,org.jhotdraw.draw.event.FigureSelectionEvent:1,org.jhotdraw.draw.ImageHolderFigure:6}}","{methodDeps:{org.jhotdraw.draw.DrawingEditor:2,org.jhotdraw.draw.CompositeFigure:4,org.jhotdraw.util.ResourceBundleUtil:1,org.jhotdraw.draw.Figure:4,org.jhotdraw.draw.ImageHolderFigure:4,org.jhotdraw.draw.event.CompositeFigureEdit:2,org.jhotdraw.draw.DecoratedFigure:4,org.jhotdraw.draw.action.AbstractSelectedAction:1,org.jhotdraw.draw.ConnectionFigure:4,org.jhotdraw.draw.DefaultDrawingView:2,org.jhotdraw.draw.DrawingView:2,org.jhotdraw.draw.TextHolderFigure:4,org.jhotdraw.undo.CompositeEdit:2}}"
243,org.jhotdraw.samples.draw.DrawFigureFactory,"{attrDeps:{org.jhotdraw.xml.DefaultDOMFactory:1}}","{methodDeps:{org.jhotdraw.xml.DefaultDOMFactory:1}}"
141,org.jhotdraw.draw.handle.FontSizeHandle,"{attrDeps:{org.jhotdraw.draw.handle.TextOverflowHandle:6,org.jhotdraw.draw.handle.BezierOutlineHandle:1,org.jhotdraw.draw.handle.AbstractRotateHandle:0,org.jhotdraw.draw.CompositeFigure:4,org.jhotdraw.draw.handle.AbstractConnectionHandle:1,org.jhotdraw.draw.handle.BezierControlPointHandle:2,org.jhotdraw.draw.handle.RoundRectangleRadiusHandle:3,org.jhotdraw.draw.handle.BoundsOutlineHandle:1,org.jhotdraw.draw.handle.LocatorHandle:3,org.jhotdraw.draw.ImageHolderFigure:4,org.jhotdraw.draw.locator.Locator:1,org.jhotdraw.draw.DecoratedFigure:4,org.jhotdraw.draw.handle.BezierNodeHandle:1,org.jhotdraw.draw.ConnectionFigure:4,org.jhotdraw.draw.DefaultDrawingView:3,org.jhotdraw.draw.handle.BezierScaleHandle:1,org.jhotdraw.draw.locator.FontSizeLocator:1,org.jhotdraw.draw.TextHolderFigure:4,org.jhotdraw.draw.locator.AbstractLocator:1,org.jhotdraw.draw.handle.OrientationHandle:1}}","{methodDeps:{org.jhotdraw.draw.handle.TextOverflowHandle:10,org.jhotdraw.draw.handle.BezierOutlineHandle:10,org.jhotdraw.draw.handle.AbstractRotateHandle:10,org.jhotdraw.draw.DrawingEditor:2,org.jhotdraw.draw.CompositeFigure:9,org.jhotdraw.draw.handle.AbstractConnectionHandle:10,org.jhotdraw.draw.handle.BezierControlPointHandle:10,org.jhotdraw.util.ResourceBundleUtil:2,org.jhotdraw.draw.handle.RoundRectangleRadiusHandle:10,org.jhotdraw.draw.handle.BoundsOutlineHandle:10,org.jhotdraw.draw.Figure:9,org.jhotdraw.draw.handle.LocatorHandle:10,org.jhotdraw.draw.ImageHolderFigure:9,org.jhotdraw.draw.handle.AbstractHandle:10,org.jhotdraw.draw.DecoratedFigure:9,org.jhotdraw.draw.handle.BezierNodeHandle:10,org.jhotdraw.draw.ConnectionFigure:9,org.jhotdraw.draw.DefaultDrawingView:2,org.jhotdraw.draw.handle.BezierScaleHandle:10,org.jhotdraw.draw.locator.FontSizeLocator:1,org.jhotdraw.draw.TextHolderFigure:9,org.jhotdraw.draw.DrawingView:2,org.jhotdraw.draw.locator.AbstractLocator:1,org.jhotdraw.draw.handle.OrientationHandle:10}}"
259,org.jhotdraw.xml.NanoXMLDOMInput,"{attrDeps:{org.jhotdraw.xml.DOMInput:1,org.jhotdraw.xml.DOMFactory:3,org.jhotdraw.xml.JavaPrimitivesDOMFactory:3,org.jhotdraw.app.Disposable:1,net.n3.nanoxml.XMLElement:2,net.n3.nanoxml.StdXMLParser:9}}","{methodDeps:{org.jhotdraw.xml.DOMInput:1,org.jhotdraw.xml.DOMFactory:1,net.n3.nanoxml.IXMLParser:2,org.jhotdraw.xml.JavaPrimitivesDOMFactory:1,org.jhotdraw.app.Disposable:1,net.n3.nanoxml.XMLParserFactory:1,net.n3.nanoxml.XMLElement:19,net.n3.nanoxml.StdXMLReader:1,net.n3.nanoxml.StdXMLParser:2}}"
102,org.jhotdraw.draw.Drawing,"{attrDeps:{org.jhotdraw.draw.io.TextInputFormat:1,org.jhotdraw.draw.CompositeFigure:16,org.jhotdraw.draw.io.ImageOutputFormat:1,org.jhotdraw.xml.DOMStorable:1,org.jhotdraw.draw.Figure:16,org.jhotdraw.draw.io.ImageInputFormat:1,org.jhotdraw.draw.ImageHolderFigure:16,org.jhotdraw.draw.io.DOMStorableInputOutputFormat:1,org.jhotdraw.draw.io.InputFormat:1,org.jhotdraw.draw.DecoratedFigure:16,org.jhotdraw.draw.io.OutputFormat:1,org.jhotdraw.draw.ConnectionFigure:16,org.jhotdraw.draw.TextHolderFigure:16}}","{methodDeps:{org.jhotdraw.draw.io.DOMStorableInputOutputFormat:1,org.jhotdraw.draw.io.TextInputFormat:1,org.jhotdraw.draw.DecoratedFigure:16,org.jhotdraw.draw.CompositeFigure:16,org.jhotdraw.draw.io.ImageOutputFormat:1,org.jhotdraw.draw.ConnectionFigure:16,org.jhotdraw.xml.DOMStorable:1,org.jhotdraw.draw.TextHolderFigure:16,org.jhotdraw.draw.io.ImageInputFormat:1,org.jhotdraw.draw.ImageHolderFigure:16}}"
213,org.jhotdraw.gui.datatransfer.ImageTransferable,null,"{methodDeps:{org.jhotdraw.util.Images:1}}"
227,org.jhotdraw.gui.JPopupButton,null,"{methodDeps:{org.jhotdraw.gui.VerticalGridLayout:2,org.jhotdraw.gui.plaf.palette.PaletteMenuItemUI:1}}"
28,org.jhotdraw.app.action.edit.CutAction,"{attrDeps:{org.jhotdraw.app.action.edit.AbstractSelectionAction:1}}","{methodDeps:{org.jhotdraw.gui.datatransfer.ClipboardUtil:1,org.jhotdraw.app.action.edit.AbstractSelectionAction:1,org.jhotdraw.util.ResourceBundleUtil:2}}"
224,org.jhotdraw.gui.fontchooser.FontFamilyNode,"{attrDeps:{org.jhotdraw.gui.fontchooser.FontFaceNode:2,org.jhotdraw.gui.fontchooser.FontCollectionNode:1}}","{methodDeps:{org.jhotdraw.gui.fontchooser.FontFaceNode:1,org.jhotdraw.gui.fontchooser.FontCollectionNode:1}}"
138,org.jhotdraw.draw.handle.BoundsOutlineHandle,"{attrDeps:{org.jhotdraw.draw.handle.AbstractHandle:1,org.jhotdraw.draw.DecoratedFigure:3,org.jhotdraw.draw.tool.DragTracker:1,org.jhotdraw.draw.CompositeFigure:3,org.jhotdraw.draw.tool.HandleTracker:1,org.jhotdraw.draw.ConnectionFigure:3,org.jhotdraw.draw.tool.SelectAreaTracker:1,org.jhotdraw.draw.DefaultDrawingView:1,org.jhotdraw.draw.Figure:3,org.jhotdraw.draw.TextHolderFigure:3,org.jhotdraw.draw.AttributeKey:16,org.jhotdraw.draw.ImageHolderFigure:3}}","{methodDeps:{org.jhotdraw.draw.DrawingEditor:9,org.jhotdraw.draw.tool.DragTracker:1,org.jhotdraw.draw.CompositeFigure:6,org.jhotdraw.draw.tool.Tool:1,org.jhotdraw.draw.tool.HandleTracker:1,org.jhotdraw.draw.tool.SelectAreaTracker:1,org.jhotdraw.draw.Figure:6,org.jhotdraw.draw.ImageHolderFigure:6,org.jhotdraw.draw.handle.AbstractHandle:1,org.jhotdraw.draw.DecoratedFigure:6,org.jhotdraw.draw.ConnectionFigure:6,org.jhotdraw.draw.DefaultDrawingView:2,org.jhotdraw.draw.DrawingView:2,org.jhotdraw.draw.TextHolderFigure:6}}"
231,org.jhotdraw.gui.plaf.palette.PaletteFontChooserPreviewPanel,null,"{methodDeps:{org.jhotdraw.gui.plaf.palette.PaletteLabelUI:1,org.jhotdraw.gui.plaf.palette.PaletteLookAndFeel:2}}"
205,org.jhotdraw.geom.Insets2D,null,null
50,org.jhotdraw.draw.action.ApplyAttributesAction,"{attrDeps:{org.jhotdraw.draw.event.CompositeFigureEdit:2,org.jhotdraw.draw.DecoratedFigure:37,org.jhotdraw.draw.DrawingEditor:1,org.jhotdraw.draw.CompositeFigure:37,org.jhotdraw.draw.action.AbstractSelectedAction:1,org.jhotdraw.draw.ConnectionFigure:37,org.jhotdraw.draw.DefaultDrawingView:2,org.jhotdraw.draw.TextHolderFigure:37,org.jhotdraw.draw.event.FigureSelectionEvent:1,org.jhotdraw.draw.ImageHolderFigure:37}}","{methodDeps:{org.jhotdraw.draw.DrawingEditor:1,org.jhotdraw.draw.CompositeFigure:3,org.jhotdraw.util.ResourceBundleUtil:2,org.jhotdraw.draw.Drawing:2,org.jhotdraw.draw.Figure:3,org.jhotdraw.draw.ImageHolderFigure:3,org.jhotdraw.draw.event.CompositeFigureEdit:1,org.jhotdraw.draw.DecoratedFigure:3,org.jhotdraw.draw.action.AbstractSelectedAction:1,org.jhotdraw.draw.ConnectionFigure:3,org.jhotdraw.draw.DefaultDrawingView:4,org.jhotdraw.draw.DrawingView:4,org.jhotdraw.draw.TextHolderFigure:3,org.jhotdraw.undo.CompositeEdit:1}}"
65,org.jhotdraw.draw.action.IncreaseHandleDetailLevelAction,"{attrDeps:{org.jhotdraw.draw.DrawingEditor:1,org.jhotdraw.draw.action.AbstractSelectedAction:1,org.jhotdraw.draw.DefaultDrawingView:2}}","{methodDeps:{org.jhotdraw.draw.action.AbstractSelectedAction:1,org.jhotdraw.util.ResourceBundleUtil:1,org.jhotdraw.draw.DefaultDrawingView:2,org.jhotdraw.draw.DrawingView:2}}"
111,org.jhotdraw.draw.event.CompositeFigureListener,"{attrDeps:{org.jhotdraw.draw.event.CompositeFigureEvent:2}}",null
64,org.jhotdraw.draw.action.GroupAction,"{attrDeps:{org.jhotdraw.draw.DecoratedFigure:5,org.jhotdraw.draw.CompositeFigure:5,org.jhotdraw.draw.DrawingEditor:3,org.jhotdraw.draw.action.AbstractSelectedAction:1,org.jhotdraw.draw.ConnectionFigure:5,org.jhotdraw.draw.DefaultDrawingView:2,org.jhotdraw.draw.DrawingView:2,org.jhotdraw.draw.TextHolderFigure:5,org.jhotdraw.draw.ImageHolderFigure:5}}","{methodDeps:{org.jhotdraw.draw.DecoratedFigure:3,org.jhotdraw.draw.CompositeFigure:3,org.jhotdraw.draw.action.AbstractSelectedAction:1,org.jhotdraw.draw.GroupFigure:1,org.jhotdraw.util.ResourceBundleUtil:1,org.jhotdraw.draw.Drawing:5,org.jhotdraw.draw.ConnectionFigure:3,org.jhotdraw.draw.DefaultDrawingView:16,org.jhotdraw.draw.Figure:3,org.jhotdraw.draw.DrawingView:16,org.jhotdraw.draw.TextHolderFigure:3,org.jhotdraw.draw.ImageHolderFigure:3}}"
229,org.jhotdraw.gui.plaf.palette.BackdropBorder,null,null
