Id,Name,Set_of_Attrdeps,Set_of_Methoddeps
65,org.apache.log4j.helpers.QuietWriter,"{attrDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:3,org.apache.log4j.varia.FallbackErrorHandler:3,org.apache.log4j.spi.ErrorHandler:3}}","{methodDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:2,org.apache.log4j.varia.FallbackErrorHandler:2,org.apache.log4j.spi.ErrorHandler:2}}"
156,org.apache.log4j.lf5.viewer.LogBrokerMonitor$6,"{attrDeps:{org.apache.log4j.lf5.viewer.FilteredLogTableModel:2,org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}",null
67,org.apache.log4j.helpers.SyslogQuietWriter,"{attrDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:1,org.apache.log4j.varia.FallbackErrorHandler:1,org.apache.log4j.spi.ErrorHandler:1,org.apache.log4j.helpers.QuietWriter:1}}","{methodDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:1,org.apache.log4j.varia.FallbackErrorHandler:1,org.apache.log4j.helpers.QuietWriter:1}}"
255,org.apache.log4j.xml.DOMConfigurator,"{attrDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:3,org.apache.log4j.PropertyWatchdog:1,org.apache.log4j.xml.DOMConfigurator$ParseAction:1,org.apache.log4j.varia.FallbackErrorHandler:3,org.apache.log4j.DefaultCategoryFactory:1,org.apache.log4j.AppenderSkeleton:5,org.apache.log4j.spi.NOPLoggerRepository:8,org.apache.log4j.Hierarchy:8,org.apache.log4j.Logger:8,org.apache.log4j.Appender:5,org.apache.log4j.spi.NOPLogger:8,org.apache.log4j.xml.DOMConfigurator$2:1,org.apache.log4j.xml.DOMConfigurator$3:1,org.apache.log4j.xml.DOMConfigurator$4:1,org.apache.log4j.xml.DOMConfigurator$5:1,org.apache.log4j.HTMLLayout:1,org.apache.log4j.xml.XMLWatchdog:1,org.apache.log4j.xml.DOMConfigurator$1:1,org.apache.log4j.Category:1,org.apache.log4j.xml.XMLLayout:1,org.apache.log4j.spi.RootLogger:8,org.apache.log4j.SimpleLayout:1,org.apache.log4j.spi.RootCategory:8,org.apache.log4j.config.PropertySetter:2,org.apache.log4j.spi.LoggerFactory:1,org.apache.log4j.spi.Configurator:1,org.apache.log4j.spi.LoggerRepository:8,org.apache.log4j.Layout:1,org.apache.log4j.helpers.AppenderAttachableImpl:1,org.apache.log4j.PatternLayout:1,org.apache.log4j.helpers.DateLayout:1}}","{methodDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:4,org.apache.log4j.PropertyWatchdog:1,org.apache.log4j.xml.DOMConfigurator$ParseAction:1,org.apache.log4j.varia.FallbackErrorHandler:4,org.apache.log4j.DefaultCategoryFactory:1,org.apache.log4j.helpers.Loader:4,org.apache.log4j.AppenderSkeleton:7,org.apache.log4j.or.RendererMap:1,org.apache.log4j.spi.NOPLoggerRepository:8,org.apache.log4j.Hierarchy:8,org.apache.log4j.Logger:10,org.apache.log4j.Appender:7,org.apache.log4j.helpers.FileWatchdog:1,org.apache.log4j.spi.NOPLogger:10,org.apache.log4j.xml.DOMConfigurator$2:1,org.apache.log4j.xml.DOMConfigurator$3:1,org.apache.log4j.xml.SAXErrorHandler:1,org.apache.log4j.xml.DOMConfigurator$4:1,org.apache.log4j.xml.DOMConfigurator$5:1,org.apache.log4j.HTMLLayout:1,org.apache.log4j.helpers.LogLog:42,org.apache.log4j.xml.XMLWatchdog:1,org.apache.log4j.Category:1,org.apache.log4j.xml.DOMConfigurator$1:1,org.apache.log4j.xml.XMLLayout:1,org.apache.log4j.spi.RootLogger:10,org.apache.log4j.SimpleLayout:1,org.apache.log4j.spi.RootCategory:10,org.apache.log4j.spi.AppenderAttachable:1,org.apache.log4j.spi.ErrorHandler:4,org.apache.log4j.config.PropertySetter:14,org.apache.log4j.spi.Configurator:1,org.apache.log4j.spi.LoggerRepository:8,org.apache.log4j.helpers.AppenderAttachableImpl:1,org.apache.log4j.PatternLayout:1,org.apache.log4j.LogManager:3,org.apache.log4j.helpers.OptionConverter:13,org.apache.log4j.xml.Log4jEntityResolver:1,org.apache.log4j.xml.UnrecognizedElementHandler:1,org.apache.log4j.helpers.DateLayout:1}}"
258,org.apache.log4j.xml.UnrecognizedElementHandler,null,null
136,org.apache.log4j.lf5.viewer.LogBrokerMonitor$17,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:1}}"
111,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$2,"{attrDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor:1}}","{methodDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryAbstractCellEditor:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor:1}}"
180,org.apache.log4j.NDC$DiagnosticContext,null,null
145,org.apache.log4j.lf5.viewer.LogBrokerMonitor$25,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:1}}"
226,org.apache.log4j.spi.OptionHandler,null,null
54,org.apache.log4j.helpers.OptionConverter,"{attrDeps:{org.apache.log4j.xml.DOMConfigurator:8,org.apache.log4j.Level:2,org.apache.log4j.spi.LoggerRepository:1,org.apache.log4j.PropertyConfigurator:2,org.apache.log4j.spi.NOPLoggerRepository:1,org.apache.log4j.lf5.DefaultLF5Configurator:1,org.apache.log4j.Hierarchy:1,org.apache.log4j.varia.ReloadingPropertyConfigurator:5}}","{methodDeps:{org.apache.log4j.xml.DOMConfigurator:1,org.apache.log4j.Level:1,org.apache.log4j.spi.Configurator:1,org.apache.log4j.PropertyConfigurator:1,org.apache.log4j.helpers.Loader:2,org.apache.log4j.spi.NOPLoggerRepository:1,org.apache.log4j.helpers.LogLog:20,org.apache.log4j.lf5.DefaultLF5Configurator:1,org.apache.log4j.Hierarchy:1,org.apache.log4j.varia.ReloadingPropertyConfigurator:1}}"
3,org.apache.log4j.AsyncAppender$Dispatcher,"{attrDeps:{org.apache.log4j.helpers.AppenderAttachableImpl:2,org.apache.log4j.AsyncAppender:2}}","{methodDeps:{org.apache.log4j.AsyncAppender$DiscardSummary:1,org.apache.log4j.helpers.AppenderAttachableImpl:1}}"
29,org.apache.log4j.config.PropertyGetter,"{attrDeps:{org.apache.log4j.config.PropertyPrinter:2,org.apache.log4j.config.PropertyGetter$PropertyCallback:2}}","{methodDeps:{org.apache.log4j.config.PropertyPrinter:1,org.apache.log4j.config.PropertyGetter$PropertyCallback:1,org.apache.log4j.helpers.LogLog:2}}"
69,org.apache.log4j.helpers.ThreadLocalMap,null,null
7,org.apache.log4j.CategoryKey,null,null
227,org.apache.log4j.spi.RendererSupport,"{attrDeps:{org.apache.log4j.or.jms.MessageRenderer:1,org.apache.log4j.or.sax.AttributesRenderer:1,org.apache.log4j.or.ObjectRenderer:1,org.apache.log4j.or.ThreadGroupRenderer:1,org.apache.log4j.or.DefaultRenderer:1,org.apache.log4j.or.RendererMap:1}}","{methodDeps:{org.apache.log4j.or.jms.MessageRenderer:1,org.apache.log4j.or.sax.AttributesRenderer:1,org.apache.log4j.or.ThreadGroupRenderer:1,org.apache.log4j.or.DefaultRenderer:1}}"
244,org.apache.log4j.varia.NullAppender,"{attrDeps:{org.apache.log4j.spi.LoggingEvent:2,org.apache.log4j.AppenderSkeleton:1}}","{methodDeps:{org.apache.log4j.AppenderSkeleton:1}}"
206,org.apache.log4j.PropertyConfigurator,"{attrDeps:{org.apache.log4j.spi.RootLogger:6,org.apache.log4j.PropertyWatchdog:2,org.apache.log4j.spi.RootCategory:6,org.apache.log4j.DefaultCategoryFactory:1,org.apache.log4j.AppenderSkeleton:3,org.apache.log4j.spi.NOPLoggerRepository:5,org.apache.log4j.Hierarchy:5,org.apache.log4j.Logger:6,org.apache.log4j.Appender:3,org.apache.log4j.spi.NOPLogger:6,org.apache.log4j.spi.LoggerFactory:1,org.apache.log4j.spi.Configurator:1,org.apache.log4j.spi.LoggerRepository:5,org.apache.log4j.xml.XMLWatchdog:2}}","{methodDeps:{org.apache.log4j.spi.RootLogger:6,org.apache.log4j.PropertyWatchdog:1,org.apache.log4j.spi.RootCategory:6,org.apache.log4j.DefaultCategoryFactory:1,org.apache.log4j.AppenderSkeleton:4,org.apache.log4j.or.RendererMap:1,org.apache.log4j.spi.NOPLoggerRepository:5,org.apache.log4j.Hierarchy:5,org.apache.log4j.config.PropertySetter:3,org.apache.log4j.Logger:6,org.apache.log4j.helpers.FileWatchdog:1,org.apache.log4j.Appender:4,org.apache.log4j.spi.NOPLogger:6,org.apache.log4j.spi.Configurator:1,org.apache.log4j.spi.LoggerRepository:5,org.apache.log4j.LogManager:3,org.apache.log4j.helpers.OptionConverter:15,org.apache.log4j.helpers.LogLog:23,org.apache.log4j.xml.XMLWatchdog:1,org.apache.log4j.Category:6}}"
84,org.apache.log4j.lf5.DefaultLF5Configurator,"{attrDeps:{org.apache.log4j.spi.Configurator:1,org.apache.log4j.spi.LoggerRepository:1,org.apache.log4j.spi.NOPLoggerRepository:1,org.apache.log4j.Hierarchy:1}}","{methodDeps:{org.apache.log4j.spi.Configurator:1,org.apache.log4j.PropertyConfigurator:1,org.apache.log4j.spi.NOPLoggerRepository:1,org.apache.log4j.Hierarchy:1}}"
85,org.apache.log4j.lf5.LF5Appender,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:5,org.apache.log4j.Level:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.lf5.Log4JLogRecord:1,org.apache.log4j.lf5.util.AdapterLogRecord:1,org.apache.log4j.AppenderSkeleton:1,org.apache.log4j.lf5.AppenderFinalizer:1}}","{methodDeps:{org.apache.log4j.lf5.LogRecord:9,org.apache.log4j.Priority:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor:7,org.apache.log4j.Level:1,org.apache.log4j.spi.LoggingEvent:8,org.apache.log4j.lf5.Log4JLogRecord:9,org.apache.log4j.lf5.util.AdapterLogRecord:9,org.apache.log4j.AppenderSkeleton:1,org.apache.log4j.lf5.AppenderFinalizer:1,org.apache.log4j.lf5.LogLevel:2}}"
159,org.apache.log4j.lf5.viewer.LogBrokerMonitor$9,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.FilteredLogTableModel:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor:2,org.apache.log4j.lf5.viewer.LogTable:1}}"
129,org.apache.log4j.lf5.viewer.LogBrokerMonitor$10,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.FilteredLogTableModel:1,org.apache.log4j.lf5.viewer.LogTable:1,org.apache.log4j.lf5.LogLevel:1}}"
112,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$3,"{attrDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor:2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor:1}}"
237,org.apache.log4j.varia.DenyAllFilter,"{attrDeps:{org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.spi.Filter:1}}","{methodDeps:{org.apache.log4j.spi.Filter:1}}"
146,org.apache.log4j.lf5.viewer.LogBrokerMonitor$26,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}"
100,org.apache.log4j.lf5.util.StreamUtils,null,null
77,org.apache.log4j.jmx.HierarchyDynamicMBean,"{attrDeps:{org.apache.log4j.jmx.AbstractDynamicMBean:1,org.apache.log4j.Logger:2,org.apache.log4j.spi.HierarchyEventListener:1,org.apache.log4j.Appender:2,org.apache.log4j.spi.NOPLogger:2,org.apache.log4j.spi.RootLogger:2,org.apache.log4j.spi.RootCategory:2,org.apache.log4j.spi.LoggerRepository:1,org.apache.log4j.AppenderSkeleton:2,org.apache.log4j.spi.NOPLoggerRepository:1,org.apache.log4j.Category:2,org.apache.log4j.Hierarchy:1}}","{methodDeps:{org.apache.log4j.jmx.AbstractDynamicMBean:1,org.apache.log4j.spi.HierarchyEventListener:1,org.apache.log4j.spi.RootLogger:13,org.apache.log4j.jmx.LoggerDynamicMBean:1,org.apache.log4j.spi.RootCategory:13,org.apache.log4j.AppenderSkeleton:2,org.apache.log4j.spi.NOPLoggerRepository:5,org.apache.log4j.Hierarchy:5,org.apache.log4j.Logger:13,org.apache.log4j.Appender:2,org.apache.log4j.spi.NOPLogger:13,org.apache.log4j.spi.LoggerRepository:5,org.apache.log4j.LogManager:2,org.apache.log4j.helpers.OptionConverter:1,org.apache.log4j.Category:13}}"
120,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeRenderer,"{attrDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode:1}}","{methodDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode:5}}"
210,org.apache.log4j.RollingFileAppender,"{attrDeps:{org.apache.log4j.xml.XMLLayout:2,org.apache.log4j.ConsoleAppender:1,org.apache.log4j.SimpleLayout:2,org.apache.log4j.FileAppender:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.Layout:2,org.apache.log4j.PatternLayout:2,org.apache.log4j.HTMLLayout:2,org.apache.log4j.helpers.DateLayout:2}}","{methodDeps:{org.apache.log4j.helpers.CountingQuietWriter:4,org.apache.log4j.xml.XMLLayout:2,org.apache.log4j.ConsoleAppender:1,org.apache.log4j.SimpleLayout:2,org.apache.log4j.FileAppender:1,org.apache.log4j.WriterAppender:1,org.apache.log4j.PatternLayout:2,org.apache.log4j.HTMLLayout:2,org.apache.log4j.helpers.OptionConverter:1,org.apache.log4j.helpers.LogLog:6,org.apache.log4j.helpers.DateLayout:2}}"
23,org.apache.log4j.chainsaw.Main,"{attrDeps:{org.apache.log4j.Logger:11,org.apache.log4j.spi.NOPLogger:11,org.apache.log4j.spi.RootLogger:11,org.apache.log4j.chainsaw.MyTableModel:1,org.apache.log4j.spi.RootCategory:11}}","{methodDeps:{org.apache.log4j.chainsaw.Main$1:1,org.apache.log4j.Logger:4,org.apache.log4j.chainsaw.LoggingReceiver:1,org.apache.log4j.spi.NOPLogger:4,org.apache.log4j.spi.RootLogger:4,org.apache.log4j.chainsaw.MyTableModel:1,org.apache.log4j.spi.RootCategory:4,org.apache.log4j.chainsaw.ControlPanel:1,org.apache.log4j.chainsaw.DetailPanel:1,org.apache.log4j.chainsaw.LoadXMLAction:1,org.apache.log4j.PropertyConfigurator:1,org.apache.log4j.Category:4}}"
126,org.apache.log4j.lf5.viewer.LF5SwingUtils$1,null,null
38,org.apache.log4j.Dispatcher,"{attrDeps:{org.apache.log4j.helpers.BoundedFIFO:2,org.apache.log4j.helpers.AppenderAttachableImpl:1,org.apache.log4j.AsyncAppender:2}}","{methodDeps:{org.apache.log4j.helpers.BoundedFIFO:4,org.apache.log4j.helpers.AppenderAttachableImpl:2}}"
35,org.apache.log4j.ConsoleAppender,"{attrDeps:{org.apache.log4j.net.SocketHubAppender:5,org.apache.log4j.net.SyslogAppender:1,org.apache.log4j.net.SocketAppender:2,org.apache.log4j.xml.XMLLayout:2,org.apache.log4j.varia.NullAppender:2,org.apache.log4j.net.TelnetAppender:2,org.apache.log4j.SimpleLayout:2,org.apache.log4j.lf5.LF5Appender:2,org.apache.log4j.net.SMTPAppender:2,org.apache.log4j.WriterAppender:2,org.apache.log4j.jdbc.JDBCAppender:5,org.apache.log4j.nt.NTEventLogAppender:2,org.apache.log4j.Layout:2,org.apache.log4j.PatternLayout:2,org.apache.log4j.HTMLLayout:2,org.apache.log4j.AsyncAppender:1,org.apache.log4j.net.JMSAppender:1,org.apache.log4j.helpers.DateLayout:2}}","{methodDeps:{org.apache.log4j.net.SocketHubAppender:1,org.apache.log4j.net.SyslogAppender:1,org.apache.log4j.net.SocketAppender:1,org.apache.log4j.xml.XMLLayout:2,org.apache.log4j.varia.NullAppender:1,org.apache.log4j.net.TelnetAppender:1,org.apache.log4j.SimpleLayout:2,org.apache.log4j.lf5.LF5Appender:1,org.apache.log4j.AppenderSkeleton:1,org.apache.log4j.ConsoleAppender$SystemErrStream:1,org.apache.log4j.net.SMTPAppender:1,org.apache.log4j.WriterAppender:1,org.apache.log4j.jdbc.JDBCAppender:1,org.apache.log4j.nt.NTEventLogAppender:1,org.apache.log4j.PatternLayout:2,org.apache.log4j.HTMLLayout:2,org.apache.log4j.AsyncAppender:1,org.apache.log4j.net.JMSAppender:1,org.apache.log4j.helpers.LogLog:2,org.apache.log4j.ConsoleAppender$SystemOutStream:1,org.apache.log4j.helpers.DateLayout:2}}"
41,org.apache.log4j.helpers.AppenderAttachableImpl,"{attrDeps:{org.apache.log4j.Appender:4,org.apache.log4j.spi.AppenderAttachable:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.AppenderSkeleton:4}}","{methodDeps:{org.apache.log4j.Appender:4,org.apache.log4j.spi.AppenderAttachable:1,org.apache.log4j.AppenderSkeleton:4}}"
200,org.apache.log4j.or.ObjectRenderer,null,null
75,org.apache.log4j.jmx.Agent,"{attrDeps:{org.apache.log4j.Logger:2,org.apache.log4j.spi.NOPLogger:2,org.apache.log4j.spi.RootLogger:2,org.apache.log4j.spi.RootCategory:2}}","{methodDeps:{org.apache.log4j.Logger:3,org.apache.log4j.jmx.HierarchyDynamicMBean:1,org.apache.log4j.spi.NOPLogger:3,org.apache.log4j.spi.RootLogger:3,org.apache.log4j.spi.RootCategory:3,org.apache.log4j.Category:3}}"
158,org.apache.log4j.lf5.viewer.LogBrokerMonitor$8,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.FilteredLogTableModel:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor:2,org.apache.log4j.lf5.viewer.LogTable:1}}"
56,org.apache.log4j.helpers.PatternParser$BasicPatternConverter,"{attrDeps:{org.apache.log4j.helpers.PatternConverter:1,org.apache.log4j.Level:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.helpers.FormattingInfo:1}}","{methodDeps:{org.apache.log4j.Priority:1,org.apache.log4j.helpers.PatternConverter:1,org.apache.log4j.Level:1,org.apache.log4j.spi.LoggingEvent:5}}"
31,org.apache.log4j.config.PropertySetter,"{attrDeps:{org.apache.log4j.spi.ErrorHandler:1,org.apache.log4j.Layout:1,org.apache.log4j.spi.Filter:1}}","{methodDeps:{org.apache.log4j.spi.OptionHandler:1,org.apache.log4j.spi.ErrorHandler:1,org.apache.log4j.Layout:1,org.apache.log4j.config.PropertySetterException:5,org.apache.log4j.helpers.OptionConverter:2,org.apache.log4j.helpers.LogLog:4,org.apache.log4j.spi.Filter:1}}"
130,org.apache.log4j.lf5.viewer.LogBrokerMonitor$11,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2,org.apache.log4j.lf5.LogLevel:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:1}}"
47,org.apache.log4j.helpers.FileWatchdog,null,"{methodDeps:{org.apache.log4j.helpers.LogLog:2}}"
113,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$4,"{attrDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor:2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel:1}}"
177,org.apache.log4j.Logger,"{attrDeps:{org.apache.log4j.spi.LoggerFactory:1,org.apache.log4j.Level:1,org.apache.log4j.DefaultCategoryFactory:1,org.apache.log4j.spi.NOPLoggerRepository:20,org.apache.log4j.Category:1,org.apache.log4j.Hierarchy:20}}","{methodDeps:{org.apache.log4j.Priority:3,org.apache.log4j.Level:3,org.apache.log4j.spi.LoggerRepository:3,org.apache.log4j.DefaultCategoryFactory:1,org.apache.log4j.LogManager:4,org.apache.log4j.spi.NOPLoggerRepository:3,org.apache.log4j.Category:1,org.apache.log4j.Hierarchy:3}}"
147,org.apache.log4j.lf5.viewer.LogBrokerMonitor$27,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.FilteredLogTableModel:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor:3,org.apache.log4j.lf5.viewer.LogTable:1}}"
128,org.apache.log4j.lf5.viewer.LogBrokerMonitor$1,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:1}}"
28,org.apache.log4j.config.PropertyGetter$PropertyCallback,null,null
238,org.apache.log4j.varia.ExternallyRolledFileAppender,"{attrDeps:{org.apache.log4j.DailyRollingFileAppender:1,org.apache.log4j.varia.HUP:1,org.apache.log4j.RollingFileAppender:1}}","{methodDeps:{org.apache.log4j.DailyRollingFileAppender:1,org.apache.log4j.varia.HUP:1,org.apache.log4j.FileAppender:1,org.apache.log4j.RollingFileAppender:1}}"
37,org.apache.log4j.DefaultCategoryFactory,"{attrDeps:{org.apache.log4j.Logger:1,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.spi.LoggerFactory:1,org.apache.log4j.spi.RootCategory:1}}","{methodDeps:{org.apache.log4j.Logger:1,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.spi.LoggerFactory:1,org.apache.log4j.spi.RootCategory:1}}"
26,org.apache.log4j.chainsaw.MyTableModel,"{attrDeps:{org.apache.log4j.Logger:1,org.apache.log4j.Priority:2,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.Level:2,org.apache.log4j.spi.RootCategory:1,org.apache.log4j.chainsaw.EventDetails:4}}","{methodDeps:{org.apache.log4j.Logger:2,org.apache.log4j.Priority:1,org.apache.log4j.spi.NOPLogger:2,org.apache.log4j.spi.RootLogger:2,org.apache.log4j.Level:1,org.apache.log4j.spi.RootCategory:2,org.apache.log4j.chainsaw.MyTableModel$1:1,org.apache.log4j.chainsaw.EventDetails:12,org.apache.log4j.chainsaw.MyTableModel$Processor:1,org.apache.log4j.Category:2}}"
186,org.apache.log4j.net.SMTPAppender$1,"{attrDeps:{org.apache.log4j.net.SMTPAppender:2}}","{methodDeps:{org.apache.log4j.net.SMTPAppender:2}}"
70,org.apache.log4j.helpers.Transform,null,null
95,org.apache.log4j.lf5.util.LogFileParser$1,"{attrDeps:{org.apache.log4j.lf5.util.LogFileParser:2}}","{methodDeps:{org.apache.log4j.lf5.util.LogFileParser:1}}"
15,org.apache.log4j.chainsaw.ControlPanel,"{attrDeps:{org.apache.log4j.Logger:1,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.chainsaw.MyTableModel:1,org.apache.log4j.spi.RootCategory:1}}","{methodDeps:{org.apache.log4j.Logger:1,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.chainsaw.MyTableModel:1,org.apache.log4j.spi.RootCategory:1,org.apache.log4j.chainsaw.ControlPanel$5:1,org.apache.log4j.chainsaw.ControlPanel$6:1,org.apache.log4j.chainsaw.ControlPanel$7:1,org.apache.log4j.chainsaw.ControlPanel$1:1,org.apache.log4j.chainsaw.ControlPanel$2:1,org.apache.log4j.chainsaw.ControlPanel$3:1,org.apache.log4j.chainsaw.ControlPanel$4:1}}"
131,org.apache.log4j.lf5.viewer.LogBrokerMonitor$12,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.FilteredLogTableModel:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor:1,org.apache.log4j.lf5.viewer.LogTable:1}}"
184,org.apache.log4j.net.JMSSink,"{attrDeps:{org.apache.log4j.Logger:2,org.apache.log4j.spi.NOPLogger:2,org.apache.log4j.spi.RootLogger:2,org.apache.log4j.spi.RootCategory:2}}","{methodDeps:{org.apache.log4j.xml.DOMConfigurator:1,org.apache.log4j.Logger:5,org.apache.log4j.spi.NOPLogger:5,org.apache.log4j.spi.RootLogger:5,org.apache.log4j.spi.RootCategory:5,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.PropertyConfigurator:1,org.apache.log4j.Category:5}}"
246,org.apache.log4j.varia.Roller,"{attrDeps:{org.apache.log4j.Logger:2,org.apache.log4j.spi.NOPLogger:2,org.apache.log4j.spi.RootLogger:2,org.apache.log4j.spi.RootCategory:2}}","{methodDeps:{org.apache.log4j.Logger:3,org.apache.log4j.spi.NOPLogger:3,org.apache.log4j.spi.RootLogger:3,org.apache.log4j.spi.RootCategory:3,org.apache.log4j.BasicConfigurator:1,org.apache.log4j.Category:3}}"
114,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$5,"{attrDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor:2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel:1}}"
40,org.apache.log4j.helpers.AbsoluteTimeDateFormat,null,null
148,org.apache.log4j.lf5.viewer.LogBrokerMonitor$28,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.FilteredLogTableModel:2,org.apache.log4j.lf5.viewer.LogBrokerMonitor:3,org.apache.log4j.lf5.viewer.LogTable:2}}"
201,org.apache.log4j.or.RendererMap,"{attrDeps:{org.apache.log4j.or.jms.MessageRenderer:6,org.apache.log4j.or.sax.AttributesRenderer:6,org.apache.log4j.or.ObjectRenderer:6,org.apache.log4j.or.ThreadGroupRenderer:6,org.apache.log4j.or.DefaultRenderer:6,org.apache.log4j.spi.RendererSupport:1}}","{methodDeps:{org.apache.log4j.or.jms.MessageRenderer:1,org.apache.log4j.or.sax.AttributesRenderer:1,org.apache.log4j.or.ObjectRenderer:1,org.apache.log4j.or.ThreadGroupRenderer:1,org.apache.log4j.or.DefaultRenderer:1,org.apache.log4j.helpers.OptionConverter:1,org.apache.log4j.helpers.Loader:1,org.apache.log4j.helpers.LogLog:3,org.apache.log4j.spi.RendererSupport:1}}"
219,org.apache.log4j.spi.LocationInfo,null,"{methodDeps:{org.apache.log4j.helpers.LogLog:1}}"
169,org.apache.log4j.lf5.viewer.LogFactor5LoadingDialog,"{attrDeps:{org.apache.log4j.lf5.viewer.LogFactor5Dialog:1}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogFactor5Dialog:1}}"
241,org.apache.log4j.varia.HUPNode,"{attrDeps:{org.apache.log4j.varia.ExternallyRolledFileAppender:1}}","{methodDeps:{org.apache.log4j.RollingFileAppender:1,org.apache.log4j.helpers.LogLog:2,org.apache.log4j.varia.ExternallyRolledFileAppender:1}}"
190,org.apache.log4j.net.SocketHubAppender$ServerMonitor,"{attrDeps:{org.apache.log4j.net.SocketHubAppender:2}}","{methodDeps:{org.apache.log4j.net.SocketHubAppender:1,org.apache.log4j.helpers.LogLog:8}}"
