Id,Name,Set_of_Attrdeps,Set_of_Methoddeps
187,com.thoughtworks.xstream.core.util.Cloneables,"{attrDeps:{com.thoughtworks.xstream.converters.reflection.MissingFieldException:1}}","{methodDeps:{com.thoughtworks.xstream.converters.reflection.MissingFieldException:3,com.thoughtworks.xstream.converters.reflection.ObjectAccessException:3}}"
282,com.thoughtworks.xstream.io.StreamException,"{attrDeps:{com.thoughtworks.xstream.XStreamException:1}}","{methodDeps:{com.thoughtworks.xstream.XStreamException:1}}"
348,com.thoughtworks.xstream.mapper.AnnotationMapper,"{attrDeps:{com.thoughtworks.xstream.mapper.AnnotationConfiguration:1,com.thoughtworks.xstream.mapper.FieldAliasingMapper:1,com.thoughtworks.xstream.mapper.DefaultMapper:1,com.thoughtworks.xstream.core.DefaultConverterLookup:1,com.thoughtworks.xstream.converters.collections.BitSetConverter:1,com.thoughtworks.xstream.mapper.DefaultImplementationsMapper:1,com.thoughtworks.xstream.converters.extended.ThrowableConverter:1,com.thoughtworks.xstream.annotations.XStreamConverter:1,com.thoughtworks.xstream.converters.collections.AbstractCollectionConverter:1,com.thoughtworks.xstream.converters.reflection.ExternalizableConverter:1,com.thoughtworks.xstream.mapper.AttributeMapper:1,com.thoughtworks.xstream.mapper.ImplicitCollectionMapper:1,com.thoughtworks.xstream.mapper.MapperWrapper:1,com.thoughtworks.xstream.converters.extended.ToAttributedValueConverter:1,com.thoughtworks.xstream.mapper.Mapper:1,com.thoughtworks.xstream.converters.javabean.JavaBeanConverter:2,com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider:1,com.thoughtworks.xstream.converters.reflection.ReflectionProvider:1,com.thoughtworks.xstream.mapper.LocalConversionMapper:1,com.thoughtworks.xstream.converters.extended.DynamicProxyConverter:1,com.thoughtworks.xstream.core.JVM:1,com.thoughtworks.xstream.converters.reflection.SelfStreamingInstanceChecker:2,com.thoughtworks.xstream.converters.basic.NullConverter:1,com.thoughtworks.xstream.converters.Converter:1,com.thoughtworks.xstream.converters.collections.PropertiesConverter:1,com.thoughtworks.xstream.converters.extended.GregorianCalendarConverter:1,com.thoughtworks.xstream.converters.ConverterRegistry:2,com.thoughtworks.xstream.converters.reflection.ReflectionProviderWrapper:1,com.thoughtworks.xstream.converters.extended.ColorConverter:1,com.thoughtworks.xstream.converters.SingleValueConverter:1,com.thoughtworks.xstream.converters.extended.RegexPatternConverter:1,com.thoughtworks.xstream.converters.collections.CharArrayConverter:1,com.thoughtworks.xstream.converters.extended.FontConverter:1,com.thoughtworks.xstream.converters.extended.JavaFieldConverter:1,com.thoughtworks.xstream.converters.enums.EnumConverter:1,com.thoughtworks.xstream.converters.extended.JavaMethodConverter:1,com.thoughtworks.xstream.converters.enums.EnumSetConverter:1,com.thoughtworks.xstream.mapper.ClassAliasingMapper:1,com.thoughtworks.xstream.converters.ConverterLookup:1,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter:1}}","{methodDeps:{com.thoughtworks.xstream.annotations.XStreamImplicit:2,com.thoughtworks.xstream.mapper.AnnotationConfiguration:1,com.thoughtworks.xstream.mapper.FieldAliasingMapper:2,com.thoughtworks.xstream.mapper.DefaultMapper:1,com.thoughtworks.xstream.core.DefaultConverterLookup:1,com.thoughtworks.xstream.annotations.XStreamConverters:1,com.thoughtworks.xstream.annotations.XStreamAlias:6,com.thoughtworks.xstream.converters.collections.BitSetConverter:1,com.thoughtworks.xstream.mapper.DefaultImplementationsMapper:1,com.thoughtworks.xstream.converters.extended.ThrowableConverter:1,com.thoughtworks.xstream.annotations.XStreamConverter:13,com.thoughtworks.xstream.converters.collections.AbstractCollectionConverter:1,com.thoughtworks.xstream.converters.reflection.ExternalizableConverter:1,com.thoughtworks.xstream.mapper.AttributeMapper:1,com.thoughtworks.xstream.mapper.ImplicitCollectionMapper:6,com.thoughtworks.xstream.mapper.MapperWrapper:1,com.thoughtworks.xstream.converters.extended.ToAttributedValueConverter:1,com.thoughtworks.xstream.converters.javabean.JavaBeanConverter:2,com.thoughtworks.xstream.converters.SingleValueConverterWrapper:1,com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider:1,com.thoughtworks.xstream.mapper.LocalConversionMapper:1,com.thoughtworks.xstream.converters.extended.DynamicProxyConverter:1,com.thoughtworks.xstream.annotations.XStreamImplicitCollection:2,com.thoughtworks.xstream.converters.reflection.SelfStreamingInstanceChecker:2,com.thoughtworks.xstream.converters.basic.NullConverter:1,com.thoughtworks.xstream.converters.Converter:1,com.thoughtworks.xstream.converters.collections.PropertiesConverter:1,com.thoughtworks.xstream.converters.extended.GregorianCalendarConverter:1,com.thoughtworks.xstream.converters.ConverterRegistry:1,com.thoughtworks.xstream.converters.reflection.ReflectionProviderWrapper:1,com.thoughtworks.xstream.converters.extended.ColorConverter:1,com.thoughtworks.xstream.converters.SingleValueConverter:1,com.thoughtworks.xstream.converters.extended.RegexPatternConverter:1,com.thoughtworks.xstream.mapper.AnnotationMapper$UnprocessedTypesSet:2,com.thoughtworks.xstream.converters.collections.CharArrayConverter:1,com.thoughtworks.xstream.mapper.AnnotationMapper$1:1,com.thoughtworks.xstream.converters.extended.FontConverter:1,com.thoughtworks.xstream.converters.extended.JavaFieldConverter:1,com.thoughtworks.xstream.converters.ConverterMatcher:1,com.thoughtworks.xstream.converters.enums.EnumConverter:1,com.thoughtworks.xstream.converters.extended.JavaMethodConverter:1,com.thoughtworks.xstream.converters.enums.EnumSetConverter:1,com.thoughtworks.xstream.mapper.ClassAliasingMapper:2,com.thoughtworks.xstream.core.util.DependencyInjectionFactory:2,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter:1,com.thoughtworks.xstream.InitializationException:10}}"
379,com.thoughtworks.xstream.MarshallingStrategy,"{attrDeps:{com.thoughtworks.xstream.io.HierarchicalStreamWriter:1,com.thoughtworks.xstream.converters.UnmarshallingContext:2,com.thoughtworks.xstream.mapper.DefaultMapper:2,com.thoughtworks.xstream.core.DefaultConverterLookup:2,com.thoughtworks.xstream.converters.MarshallingContext:2,com.thoughtworks.xstream.io.xml.DocumentWriter:1,com.thoughtworks.xstream.core.MapBackedDataHolder:2,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamReader:1,com.thoughtworks.xstream.mapper.MapperWrapper:2,com.thoughtworks.xstream.io.HierarchicalStreamReader:1,com.thoughtworks.xstream.mapper.Mapper:2,com.thoughtworks.xstream.converters.DataHolder:2,com.thoughtworks.xstream.converters.ConverterLookup:2,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter:1,com.thoughtworks.xstream.io.xml.DocumentReader:1}}","{methodDeps:{com.thoughtworks.xstream.io.ExtendedHierarchicalStreamReader:1,com.thoughtworks.xstream.converters.UnmarshallingContext:2,com.thoughtworks.xstream.mapper.MapperWrapper:2,com.thoughtworks.xstream.mapper.DefaultMapper:2,com.thoughtworks.xstream.core.DefaultConverterLookup:2,com.thoughtworks.xstream.converters.MarshallingContext:2,com.thoughtworks.xstream.io.xml.DocumentWriter:1,com.thoughtworks.xstream.core.MapBackedDataHolder:2,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter:1,com.thoughtworks.xstream.io.xml.DocumentReader:1}}"
64,com.thoughtworks.xstream.converters.extended.CurrencyConverter,"{attrDeps:{com.thoughtworks.xstream.converters.basic.AbstractSingleValueConverter:1}}","{methodDeps:{com.thoughtworks.xstream.converters.basic.AbstractSingleValueConverter:1}}"
230,com.thoughtworks.xstream.core.util.WeakCache$4,"{attrDeps:{com.thoughtworks.xstream.core.util.WeakCache:3,com.thoughtworks.xstream.core.util.WeakCache$Visitor:1}}","{methodDeps:{com.thoughtworks.xstream.core.util.WeakCache$Visitor:1,com.thoughtworks.xstream.core.util.WeakCache$4$1:1}}"
290,com.thoughtworks.xstream.io.xml.AbstractXmlReader,"{attrDeps:{com.thoughtworks.xstream.io.naming.NoNameCoder:1,com.thoughtworks.xstream.io.AbstractReader:1,com.thoughtworks.xstream.io.naming.NameCoder:1,com.thoughtworks.xstream.io.xml.XmlFriendlyReplacer:1,com.thoughtworks.xstream.io.xml.XStream11NameCoder:1,com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder:1,com.thoughtworks.xstream.io.naming.NameCoderWrapper:1,com.thoughtworks.xstream.io.naming.StaticNameCoder:1,com.thoughtworks.xstream.io.xml.XStream11XmlFriendlyReplacer:1}}","{methodDeps:{com.thoughtworks.xstream.io.naming.NoNameCoder:1,com.thoughtworks.xstream.io.AbstractReader:1,com.thoughtworks.xstream.io.xml.XStream11NameCoder:1,com.thoughtworks.xstream.io.xml.XmlFriendlyReplacer:1,com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder:1,com.thoughtworks.xstream.io.naming.NameCoderWrapper:1,com.thoughtworks.xstream.io.naming.StaticNameCoder:1,com.thoughtworks.xstream.io.xml.XStream11XmlFriendlyReplacer:1}}"
222,com.thoughtworks.xstream.core.util.ThreadSafePropertyEditor,"{attrDeps:{com.thoughtworks.xstream.core.util.Pool:1}}","{methodDeps:{com.thoughtworks.xstream.core.util.Pool:6,com.thoughtworks.xstream.core.util.ThreadSafePropertyEditor$1:1}}"
257,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter,"{attrDeps:{com.thoughtworks.xstream.io.HierarchicalStreamWriter:1}}","{methodDeps:{com.thoughtworks.xstream.io.HierarchicalStreamWriter:1}}"
113,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$ArraysList,null,null
363,com.thoughtworks.xstream.mapper.ImmutableTypesMapper,"{attrDeps:{com.thoughtworks.xstream.mapper.MapperWrapper:1,com.thoughtworks.xstream.mapper.DefaultMapper:1,com.thoughtworks.xstream.mapper.Mapper:1}}","{methodDeps:{com.thoughtworks.xstream.mapper.MapperWrapper:1,com.thoughtworks.xstream.mapper.DefaultMapper:1}}"
277,com.thoughtworks.xstream.io.path.PathTracker,"{attrDeps:{com.thoughtworks.xstream.io.path.Path:2}}","{methodDeps:{com.thoughtworks.xstream.io.path.Path:1}}"
139,com.thoughtworks.xstream.converters.reflection.ReflectionProvider,"{attrDeps:{com.thoughtworks.xstream.converters.extended.ToAttributedValueConverter$1:1,com.thoughtworks.xstream.converters.reflection.SerializableConverter$UnserializableParentsReflectionProvider$1:1,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$1:1,com.thoughtworks.xstream.converters.reflection.ReflectionProvider$Visitor:1,com.thoughtworks.xstream.converters.reflection.CGLIBEnhancedConverter$CGLIBFilteringReflectionProvider$1:1}}","{methodDeps:{com.thoughtworks.xstream.converters.extended.ToAttributedValueConverter$1:1,com.thoughtworks.xstream.converters.reflection.SerializableConverter$UnserializableParentsReflectionProvider$1:1,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$1:1,com.thoughtworks.xstream.converters.reflection.CGLIBEnhancedConverter$CGLIBFilteringReflectionProvider$1:1}}"
218,com.thoughtworks.xstream.core.util.PrioritizedList$PrioritizedItemIterator,null,null
396,com.thoughtworks.xstream.XStreamer,"{attrDeps:{com.thoughtworks.xstream.XStream:2,com.thoughtworks.xstream.io.HierarchicalStreamDriver:2,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$UnknownFieldException:3,com.thoughtworks.xstream.converters.javabean.JavaBeanConverter$DuplicateFieldException:3,com.thoughtworks.xstream.converters.javabean.JavaBeanConverter$DuplicatePropertyException:3,com.thoughtworks.xstream.core.AbstractReferenceMarshaller$ReferencedImplicitElementException:3,com.thoughtworks.xstream.io.AbstractDriver:2,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$DuplicateFieldException:3,com.thoughtworks.xstream.core.TreeMarshaller$CircularReferenceException:3}}","{methodDeps:{com.thoughtworks.xstream.XStream:6,com.thoughtworks.xstream.io.xml.XppDriver:1,com.thoughtworks.xstream.io.HierarchicalStreamDriver:1,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$UnknownFieldException:3,com.thoughtworks.xstream.converters.javabean.JavaBeanConverter$DuplicateFieldException:3,com.thoughtworks.xstream.converters.javabean.JavaBeanConverter$DuplicatePropertyException:3,com.thoughtworks.xstream.core.AbstractReferenceMarshaller$ReferencedImplicitElementException:3,com.thoughtworks.xstream.io.AbstractDriver:1,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$DuplicateFieldException:3,com.thoughtworks.xstream.converters.ConversionException:3,com.thoughtworks.xstream.core.TreeMarshaller$CircularReferenceException:3}}"
234,com.thoughtworks.xstream.InitializationException,"{attrDeps:{com.thoughtworks.xstream.XStream$InitializationException:1}}","{methodDeps:{com.thoughtworks.xstream.XStream$InitializationException:1}}"
276,com.thoughtworks.xstream.io.path.Path,null,"{methodDeps:{com.thoughtworks.xstream.core.util.FastStack:6}}"
232,com.thoughtworks.xstream.core.util.WeakCache,"{attrDeps:{com.thoughtworks.xstream.core.util.WeakCache$Visitor:1,com.thoughtworks.xstream.core.util.WeakCache$2:1,com.thoughtworks.xstream.core.util.WeakCache$1:1,com.thoughtworks.xstream.core.util.WeakCache$4:1,com.thoughtworks.xstream.core.util.WeakCache$3:1}}","{methodDeps:{com.thoughtworks.xstream.core.util.WeakCache$Visitor:3,com.thoughtworks.xstream.core.util.WeakCache$2:3,com.thoughtworks.xstream.core.util.WeakCache$1:3,com.thoughtworks.xstream.core.util.WeakCache$4:3,com.thoughtworks.xstream.core.util.WeakCache$3:3}}"
236,com.thoughtworks.xstream.io.AbstractReader,"{attrDeps:{com.thoughtworks.xstream.io.ExtendedHierarchicalStreamReader:1,com.thoughtworks.xstream.io.naming.NoNameCoder:2,com.thoughtworks.xstream.io.naming.NameCoder:2,com.thoughtworks.xstream.io.HierarchicalStreamReader:1,com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder:2,com.thoughtworks.xstream.io.naming.NameCoderWrapper:2,com.thoughtworks.xstream.io.naming.StaticNameCoder:2,com.thoughtworks.xstream.io.xml.DocumentReader:1}}","{methodDeps:{com.thoughtworks.xstream.io.ExtendedHierarchicalStreamReader:1,com.thoughtworks.xstream.io.naming.NoNameCoder:4,com.thoughtworks.xstream.core.util.Cloneables:1,com.thoughtworks.xstream.io.naming.NameCoder:4,com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder:4,com.thoughtworks.xstream.io.naming.NameCoderWrapper:4,com.thoughtworks.xstream.io.naming.StaticNameCoder:4,com.thoughtworks.xstream.io.xml.DocumentReader:1}}"
239,com.thoughtworks.xstream.io.binary.BinaryStreamDriver,"{attrDeps:{com.thoughtworks.xstream.io.HierarchicalStreamWriter:2,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamReader:2,com.thoughtworks.xstream.io.HierarchicalStreamReader:2,com.thoughtworks.xstream.io.AbstractDriver:1,com.thoughtworks.xstream.io.xml.DocumentWriter:2,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter:2,com.thoughtworks.xstream.io.xml.DocumentReader:2}}","{methodDeps:{com.thoughtworks.xstream.io.ExtendedHierarchicalStreamReader:2,com.thoughtworks.xstream.io.binary.BinaryStreamWriter:1,com.thoughtworks.xstream.io.AbstractDriver:1,com.thoughtworks.xstream.io.binary.BinaryStreamReader:1,com.thoughtworks.xstream.io.xml.DocumentWriter:2,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter:2,com.thoughtworks.xstream.io.xml.DocumentReader:2}}"
302,com.thoughtworks.xstream.io.xml.Dom4JXmlWriter,"{attrDeps:{com.thoughtworks.xstream.io.xml.AbstractXmlWriter:2,com.thoughtworks.xstream.io.naming.NoNameCoder:1,com.thoughtworks.xstream.io.naming.NameCoder:1,com.thoughtworks.xstream.io.json.AbstractJsonWriter:2,com.thoughtworks.xstream.core.util.FastStack:1,com.thoughtworks.xstream.io.xml.XmlFriendlyReplacer:1,com.thoughtworks.xstream.io.xml.XStream11NameCoder:1,com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder:1,com.thoughtworks.xstream.io.naming.NameCoderWrapper:1,com.thoughtworks.xstream.io.naming.StaticNameCoder:1,com.thoughtworks.xstream.io.xml.XStream11XmlFriendlyReplacer:1}}","{methodDeps:{com.thoughtworks.xstream.io.xml.AbstractXmlWriter:2,com.thoughtworks.xstream.io.StreamException:7,com.thoughtworks.xstream.io.AbstractWriter:2,com.thoughtworks.xstream.io.naming.NoNameCoder:1,com.thoughtworks.xstream.io.json.AbstractJsonWriter:2,com.thoughtworks.xstream.core.util.FastStack:6,com.thoughtworks.xstream.io.xml.XStream11NameCoder:1,com.thoughtworks.xstream.io.xml.XmlFriendlyReplacer:1,com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder:1,com.thoughtworks.xstream.io.naming.NameCoderWrapper:1,com.thoughtworks.xstream.io.naming.StaticNameCoder:1,com.thoughtworks.xstream.io.xml.XStream11XmlFriendlyReplacer:1}}"
62,com.thoughtworks.xstream.converters.extended.CharsetConverter,"{attrDeps:{com.thoughtworks.xstream.converters.basic.AbstractSingleValueConverter:1}}","{methodDeps:{com.thoughtworks.xstream.converters.basic.AbstractSingleValueConverter:1}}"
224,com.thoughtworks.xstream.core.util.ThreadSafeSimpleDateFormat,"{attrDeps:{com.thoughtworks.xstream.core.util.Pool:1}}","{methodDeps:{com.thoughtworks.xstream.core.util.Pool:6,com.thoughtworks.xstream.core.util.ThreadSafeSimpleDateFormat$1:1}}"
407,featuremodel.Proposition,null,null
214,com.thoughtworks.xstream.core.util.PresortedMap,"{attrDeps:{com.thoughtworks.xstream.core.util.PresortedMap$ArraySet:2}}","{methodDeps:{com.thoughtworks.xstream.core.util.PresortedMap$1:1,com.thoughtworks.xstream.core.util.PresortedMap$ArraySet:4,com.thoughtworks.xstream.core.util.PresortedMap$ArraySetComparator:1}}"
323,com.thoughtworks.xstream.io.xml.XmlFriendlyReader,null,null
342,com.thoughtworks.xstream.io.xml.XStream11XmlFriendlyReplacer,"{attrDeps:{com.thoughtworks.xstream.io.xml.XmlFriendlyReplacer:1}}","{methodDeps:{com.thoughtworks.xstream.io.xml.XmlFriendlyReplacer:1}}"
350,com.thoughtworks.xstream.mapper.AttributeAliasingMapper,"{attrDeps:{com.thoughtworks.xstream.mapper.EnumMapper:2,com.thoughtworks.xstream.mapper.DefaultMapper:1,com.thoughtworks.xstream.mapper.FieldAliasingMapper:1,com.thoughtworks.xstream.mapper.ImmutableTypesMapper:1,com.thoughtworks.xstream.mapper.CachingMapper:1,com.thoughtworks.xstream.mapper.DefaultImplementationsMapper:1,com.thoughtworks.xstream.mapper.OuterClassMapper:2,com.thoughtworks.xstream.mapper.AnnotationMapper:1,com.thoughtworks.xstream.mapper.AttributeMapper:1,com.thoughtworks.xstream.mapper.ImplicitCollectionMapper:1,com.thoughtworks.xstream.mapper.MapperWrapper:1,com.thoughtworks.xstream.mapper.Mapper:1,com.thoughtworks.xstream.mapper.DynamicProxyMapper:1,com.thoughtworks.xstream.mapper.PackageAliasingMapper:1,com.thoughtworks.xstream.mapper.AbstractAttributeAliasingMapper:1,com.thoughtworks.xstream.mapper.ClassAliasingMapper:1,com.thoughtworks.xstream.mapper.AbstractXmlFriendlyMapper:1,com.thoughtworks.xstream.mapper.LocalConversionMapper:1,com.thoughtworks.xstream.mapper.CGLIBMapper:1,com.thoughtworks.xstream.mapper.ArrayMapper:1}}","{methodDeps:{com.thoughtworks.xstream.mapper.EnumMapper:2,com.thoughtworks.xstream.mapper.DefaultMapper:1,com.thoughtworks.xstream.mapper.FieldAliasingMapper:1,com.thoughtworks.xstream.mapper.ImmutableTypesMapper:1,com.thoughtworks.xstream.mapper.CachingMapper:1,com.thoughtworks.xstream.mapper.DefaultImplementationsMapper:1,com.thoughtworks.xstream.mapper.OuterClassMapper:2,com.thoughtworks.xstream.mapper.AnnotationMapper:1,com.thoughtworks.xstream.mapper.AttributeMapper:1,com.thoughtworks.xstream.mapper.ImplicitCollectionMapper:1,com.thoughtworks.xstream.mapper.MapperWrapper:1,com.thoughtworks.xstream.mapper.DynamicProxyMapper:1,com.thoughtworks.xstream.mapper.PackageAliasingMapper:1,com.thoughtworks.xstream.mapper.AbstractAttributeAliasingMapper:1,com.thoughtworks.xstream.mapper.ClassAliasingMapper:2,com.thoughtworks.xstream.mapper.AbstractXmlFriendlyMapper:1,com.thoughtworks.xstream.mapper.LocalConversionMapper:1,com.thoughtworks.xstream.mapper.CGLIBMapper:1,com.thoughtworks.xstream.mapper.ArrayMapper:1}}"
268,com.thoughtworks.xstream.io.json.JsonHierarchicalStreamDriver,"{attrDeps:{com.thoughtworks.xstream.io.HierarchicalStreamWriter:2,com.thoughtworks.xstream.io.naming.NameCoder:1,com.thoughtworks.xstream.io.xml.DocumentWriter:2,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamReader:4,com.thoughtworks.xstream.io.naming.NoNameCoder:1,com.thoughtworks.xstream.io.HierarchicalStreamReader:4,com.thoughtworks.xstream.io.AbstractDriver:1,com.thoughtworks.xstream.io.json.JsonHierarchicalStreamWriter:4,com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder:1,com.thoughtworks.xstream.io.naming.NameCoderWrapper:1,com.thoughtworks.xstream.io.naming.StaticNameCoder:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter:2,com.thoughtworks.xstream.io.xml.DocumentReader:4}}","{methodDeps:{com.thoughtworks.xstream.io.StreamException:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamReader:4,com.thoughtworks.xstream.io.naming.NoNameCoder:1,com.thoughtworks.xstream.io.json.JsonWriter:1,com.thoughtworks.xstream.io.AbstractDriver:1,com.thoughtworks.xstream.io.json.JsonHierarchicalStreamWriter:1,com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder:1,com.thoughtworks.xstream.io.naming.NameCoderWrapper:1,com.thoughtworks.xstream.io.naming.StaticNameCoder:1,com.thoughtworks.xstream.io.xml.DocumentWriter:2,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter:2,com.thoughtworks.xstream.io.xml.DocumentReader:4}}"
73,com.thoughtworks.xstream.converters.extended.ISO8601DateConverter,"{attrDeps:{com.thoughtworks.xstream.converters.extended.ISO8601GregorianCalendarConverter:1}}","{methodDeps:{com.thoughtworks.xstream.converters.extended.ISO8601GregorianCalendarConverter:1}}"
134,com.thoughtworks.xstream.converters.reflection.ObjectAccessException,"{attrDeps:{com.thoughtworks.xstream.XStreamException:1}}","{methodDeps:{com.thoughtworks.xstream.XStreamException:1}}"
170,com.thoughtworks.xstream.core.ReferenceByIdMarshaller$IDGenerator,null,null
381,com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy$XmlMapEntriesIterator$1,"{attrDeps:{com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy$XmlMapEntriesIterator:2,com.thoughtworks.xstream.persistence.FileStreamStrategy:1,com.thoughtworks.xstream.persistence.FilePersistenceStrategy:1}}","{methodDeps:{com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy:3,com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy$XmlMapEntriesIterator:7,com.thoughtworks.xstream.persistence.FileStreamStrategy:3,com.thoughtworks.xstream.persistence.FilePersistenceStrategy:3}}"
105,com.thoughtworks.xstream.converters.javabean.NativePropertySorter,"{attrDeps:{com.thoughtworks.xstream.converters.javabean.PropertySorter:1}}","{methodDeps:{com.thoughtworks.xstream.converters.javabean.PropertySorter:1}}"
228,com.thoughtworks.xstream.core.util.WeakCache$3,"{attrDeps:{com.thoughtworks.xstream.core.util.WeakCache:2,com.thoughtworks.xstream.core.util.WeakCache$Visitor:1}}","{methodDeps:{com.thoughtworks.xstream.core.util.WeakCache$Visitor:1}}"
120,com.thoughtworks.xstream.converters.reflection.CGLIBEnhancedConverter$CGLIBFilteringReflectionProvider,"{attrDeps:{com.thoughtworks.xstream.converters.extended.ToAttributedValueConverter$1:1,com.thoughtworks.xstream.converters.reflection.SerializableConverter$UnserializableParentsReflectionProvider$1:1,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$1:1,com.thoughtworks.xstream.converters.reflection.ReflectionProviderWrapper:1,com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider:1,com.thoughtworks.xstream.converters.reflection.ReflectionProvider$Visitor:1,com.thoughtworks.xstream.converters.reflection.ReflectionProvider:1,com.thoughtworks.xstream.converters.reflection.CGLIBEnhancedConverter$CGLIBFilteringReflectionProvider$1:1}}","{methodDeps:{com.thoughtworks.xstream.converters.extended.ToAttributedValueConverter$1:1,com.thoughtworks.xstream.converters.reflection.SerializableConverter$UnserializableParentsReflectionProvider$1:1,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$1:1,com.thoughtworks.xstream.converters.reflection.ReflectionProviderWrapper:1,com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider:1,com.thoughtworks.xstream.converters.reflection.ReflectionProvider:1,com.thoughtworks.xstream.converters.reflection.CGLIBEnhancedConverter$CGLIBFilteringReflectionProvider$1:1}}"
345,com.thoughtworks.xstream.mapper.AnnotationConfiguration,null,null
28,com.thoughtworks.xstream.converters.basic.NullConverter,"{attrDeps:{com.thoughtworks.xstream.io.HierarchicalStreamWriter:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamReader:1,com.thoughtworks.xstream.converters.Converter:1,com.thoughtworks.xstream.converters.UnmarshallingContext:1,com.thoughtworks.xstream.core.TreeMarshaller:1,com.thoughtworks.xstream.io.HierarchicalStreamReader:1,com.thoughtworks.xstream.core.ReferencingMarshallingContext:1,com.thoughtworks.xstream.core.TreeUnmarshaller:1,com.thoughtworks.xstream.converters.MarshallingContext:1,com.thoughtworks.xstream.io.xml.DocumentWriter:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter:1,com.thoughtworks.xstream.io.xml.DocumentReader:1}}","{methodDeps:{com.thoughtworks.xstream.io.HierarchicalStreamWriter:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamReader:1,com.thoughtworks.xstream.converters.Converter:1,com.thoughtworks.xstream.core.TreeMarshaller:1,com.thoughtworks.xstream.core.ReferencingMarshallingContext:1,com.thoughtworks.xstream.core.TreeUnmarshaller:1,com.thoughtworks.xstream.io.xml.DocumentWriter:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriterHelper:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter:1,com.thoughtworks.xstream.io.xml.DocumentReader:1}}"
247,com.thoughtworks.xstream.io.binary.ReaderDepthState,"{attrDeps:{com.thoughtworks.xstream.io.binary.ReaderDepthState$State:1}}","{methodDeps:{com.thoughtworks.xstream.io.binary.ReaderDepthState$State:1,com.thoughtworks.xstream.io.binary.ReaderDepthState$1:1,com.thoughtworks.xstream.io.binary.ReaderDepthState$Attribute:1}}"
356,com.thoughtworks.xstream.mapper.ClassAliasingMapper,"{attrDeps:{com.thoughtworks.xstream.mapper.MapperWrapper:1,com.thoughtworks.xstream.mapper.DefaultMapper:1,com.thoughtworks.xstream.mapper.Mapper:1}}","{methodDeps:{com.thoughtworks.xstream.mapper.MapperWrapper:1,com.thoughtworks.xstream.mapper.DefaultMapper:1,com.thoughtworks.xstream.core.util.Primitives:1}}"
